clientCoordinates,API_Type,nbUsages,diversityUsages
org.skinny-framework:skinny-mailer_2.10:2.3.0-M1,javax/mail/BodyPart,4,3
org.skinny-framework:skinny-mailer_2.10:2.3.0-M1,javax/mail/Message$RecipientType,9,1
org.skinny-framework:skinny-mailer_2.10:2.3.0-M1,javax/mail/Multipart,4,1
org.skinny-framework:skinny-mailer_2.10:2.3.0-M1,javax/mail/PasswordAuthentication,1,1
org.skinny-framework:skinny-mailer_2.10:2.3.0-M1,javax/mail/Session,6,2
org.skinny-framework:skinny-mailer_2.10:2.3.0-M1,javax/mail/Transport,11,3
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/internet/InternetAddress,4,2
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/internet/MimeBodyPart,19,1
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/internet/MimeMessage,76,4
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/internet/MimeMultipart,10,3
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/Authenticator,2,1
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/BodyPart,4,3
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/Message$RecipientType,9,1
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/Multipart,4,1
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/PasswordAuthentication,1,1
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/Session,6,2
org.skinny-framework:skinny-mailer_2.10:2.2.0-RC2,javax/mail/Transport,11,3
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/internet/InternetAddress,4,2
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/internet/MimeBodyPart,19,1
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/internet/MimeMessage,76,4
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/internet/MimeMultipart,10,3
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/Authenticator,2,1
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/BodyPart,4,3
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/Message$RecipientType,9,1
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/Multipart,4,1
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/PasswordAuthentication,1,1
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/Session,6,2
org.skinny-framework:skinny-mailer_2.10:2.2.0,javax/mail/Transport,11,3
com.nimbusds:oauth2-oidc-sdk:4.6,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.6,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.6,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.6,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.6,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:4.4.3,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.4.3,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.4.3,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.4.3,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.4.3,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:4.4.2,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.4.2,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.4.2,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.4.2,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.4.2,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:4.2,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.2,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.2,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.2,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.2,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:4.3,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.3,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.3,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.3,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.3,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:4.4.1,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.4.1,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.4.1,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.4.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.4.1,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:4.4,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.4,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.4,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.4,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.4,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:4.0,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.0,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.0,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.0,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.0,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:4.1,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.1,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.1,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.1,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:3.4,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:3.4,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:3.4,javax/mail/internet/InternetAddress,6,2
com.nimbusds:oauth2-oidc-sdk:3.4,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:3.4,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:3.0.2,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:3.0.2,javax/mail/internet/ContentType,19,6
com.nimbusds:oauth2-oidc-sdk:3.0.2,javax/mail/internet/InternetAddress,6,2
com.nimbusds:oauth2-oidc-sdk:3.0.2,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:3.0.2,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:3.3,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:3.3,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:3.3,javax/mail/internet/InternetAddress,6,2
com.nimbusds:oauth2-oidc-sdk:3.3,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:3.3,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:3.1,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:3.1,javax/mail/internet/ContentType,19,6
com.nimbusds:oauth2-oidc-sdk:3.1,javax/mail/internet/InternetAddress,6,2
com.nimbusds:oauth2-oidc-sdk:3.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:3.1,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:3.2,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:3.2,javax/mail/internet/ContentType,19,6
com.nimbusds:oauth2-oidc-sdk:3.2,javax/mail/internet/InternetAddress,6,2
com.nimbusds:oauth2-oidc-sdk:3.2,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:3.2,javax/mail/internet/ParseException,2,2
com.nimbusds:oauth2-oidc-sdk:3.0.1,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:3.0.1,javax/mail/internet/ContentType,19,6
com.nimbusds:oauth2-oidc-sdk:3.0.1,javax/mail/internet/InternetAddress,6,2
com.nimbusds:oauth2-oidc-sdk:3.0.1,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:3.0.1,javax/mail/internet/ParseException,2,2
com.nimbusds:common:1.80.1,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.80.2,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.79,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.78,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.80,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.77,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.77.2,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.77.1,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.76.3,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.76.2,javax/mail/internet/ContentType,5,1
com.nimbusds:common:1.81,javax/mail/internet/ContentType,5,1
com.nimbusds:oauth2-oidc-sdk:4.5,javax/mail/internet/AddressException,2,2
com.nimbusds:oauth2-oidc-sdk:4.5,javax/mail/internet/ContentType,20,7
com.nimbusds:oauth2-oidc-sdk:4.5,javax/mail/internet/InternetAddress,5,1
com.nimbusds:oauth2-oidc-sdk:4.5,javax/mail/internet/ParameterList,3,1
com.nimbusds:oauth2-oidc-sdk:4.5,javax/mail/internet/ParseException,2,2
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/internet/AddressException,2,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/internet/InternetAddress,17,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/internet/MimeBodyPart,14,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/internet/MimeMessage,28,2
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/internet/MimeMultipart,15,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/internet/MimePart,4,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/internet/MimeUtility,1,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/BodyPart,1,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/Message$RecipientType,9,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/MessagingException,2,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/Session,4,1
org.springframework:spring-context-support:3.2.17.RELEASE,javax/mail/Transport,4,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/internet/InternetAddress,5,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/internet/MimeBodyPart,4,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/internet/MimeMessage,11,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/internet/MimeMultipart,1,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/internet/MimeUtility,1,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/AuthenticationFailedException,1,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/Authenticator,2,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/BodyPart,2,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/Message$RecipientType,3,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/MessagingException,1,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/Multipart,2,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/PasswordAuthentication,1,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/Session,3,1
com.lazydsr:lazydsr-utils:1.1.5,javax/mail/Transport,1,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/internet/InternetAddress,5,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/internet/MimeBodyPart,4,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/internet/MimeMessage,11,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/internet/MimeMultipart,1,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/internet/MimeUtility,1,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/AuthenticationFailedException,1,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/Authenticator,2,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/BodyPart,2,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/Message$RecipientType,3,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/MessagingException,1,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/Multipart,2,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/PasswordAuthentication,1,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/Session,3,1
com.lazydsr:lazydsr-utils:1.1.4,javax/mail/Transport,1,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/internet/InternetAddress,5,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/internet/MimeBodyPart,4,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/internet/MimeMessage,11,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/internet/MimeMultipart,1,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/internet/MimeUtility,1,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/AuthenticationFailedException,1,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/Authenticator,2,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/BodyPart,2,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/Message$RecipientType,3,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/MessagingException,1,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/Multipart,2,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/PasswordAuthentication,1,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/Session,3,1
com.lazydsr:lazydsr-utils:1.1.1,javax/mail/Transport,1,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/internet/InternetAddress,5,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/internet/MimeBodyPart,4,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/internet/MimeMessage,11,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/internet/MimeMultipart,1,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/internet/MimeUtility,1,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/AuthenticationFailedException,1,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/Authenticator,2,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/BodyPart,2,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/Message$RecipientType,3,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/MessagingException,1,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/Multipart,2,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/PasswordAuthentication,1,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/Session,3,1
com.lazydsr:lazydsr-utils:1.1.2,javax/mail/Transport,1,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/internet/InternetAddress,5,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/internet/MimeBodyPart,4,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/internet/MimeMessage,11,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/internet/MimeMultipart,1,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/internet/MimeUtility,1,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/AuthenticationFailedException,1,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/Authenticator,2,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/BodyPart,2,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/Message$RecipientType,3,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/MessagingException,1,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/Multipart,2,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/PasswordAuthentication,1,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/Session,3,1
com.lazydsr:lazydsr-utils:1.1.3,javax/mail/Transport,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/util/ByteArrayDataSource,2,1
org.apache.camel:camel-mail:2.13.2,javax/mail/internet/InternetAddress,3,1
org.apache.camel:camel-mail:2.13.2,javax/mail/internet/MimeBodyPart,6,1
org.apache.camel:camel-mail:2.13.2,javax/mail/internet/MimeMessage,26,2
org.apache.camel:camel-mail:2.13.2,javax/mail/internet/MimeMultipart,11,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/AndTerm,2,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/BodyTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/ComparisonTerm,3,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/FlagTerm,2,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/FromStringTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/HeaderTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/NotTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/OrTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/ReceivedDateTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/RecipientStringTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/SearchTerm,2,2
org.apache.camel:camel-mail:2.13.2,javax/mail/search/SentDateTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/search/SubjectTerm,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/Authenticator,2,1
org.apache.camel:camel-mail:2.13.2,javax/mail/BodyPart,15,2
org.apache.camel:camel-mail:2.13.2,javax/mail/Flags,2,1
org.apache.camel:camel-mail:2.13.2,javax/mail/Flags$Flag,4,2
org.apache.camel:camel-mail:2.13.2,javax/mail/Folder,30,1
org.apache.camel:camel-mail:2.13.2,javax/mail/FolderNotFoundException,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/Header,5,2
org.apache.camel:camel-mail:2.13.2,javax/mail/Message,21,2
org.apache.camel:camel-mail:2.13.2,javax/mail/Message$RecipientType,33,4
org.apache.camel:camel-mail:2.13.2,javax/mail/MessagingException,2,1
org.apache.camel:camel-mail:2.13.2,javax/mail/Multipart,4,2
org.apache.camel:camel-mail:2.13.2,javax/mail/Part,9,1
org.apache.camel:camel-mail:2.13.2,javax/mail/PasswordAuthentication,1,1
org.apache.camel:camel-mail:2.13.2,javax/mail/Session,7,2
org.apache.camel:camel-mail:2.13.2,javax/mail/Store,8,1
org.apache.camel:camel-mail:2.13.2,javax/mail/Transport,4,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/internet/AddressException,2,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/internet/ContentType,13,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/internet/InternetAddress,2,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/internet/MailDateFormat,2,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/internet/MimeMessage,10,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/internet/MimeUtility,5,2
org.pustefixframework:pustefix-core:0.22.5,javax/mail/internet/ParameterList,7,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/Message$RecipientType,1,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/MessagingException,4,2
org.pustefixframework:pustefix-core:0.22.5,javax/mail/SendFailedException,3,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/Session,2,1
org.pustefixframework:pustefix-core:0.22.5,javax/mail/Transport,3,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/internet/AddressException,2,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/internet/ContentType,13,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/internet/InternetAddress,2,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/internet/MailDateFormat,2,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/internet/MimeMessage,10,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/internet/MimeUtility,5,2
org.pustefixframework:pustefix-core:0.23.0,javax/mail/internet/ParameterList,7,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/Message$RecipientType,1,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/MessagingException,4,2
org.pustefixframework:pustefix-core:0.23.0,javax/mail/SendFailedException,3,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/Session,2,1
org.pustefixframework:pustefix-core:0.23.0,javax/mail/Transport,3,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/internet/AddressException,2,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/internet/ContentType,13,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/internet/InternetAddress,2,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/internet/MailDateFormat,2,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/internet/MimeMessage,10,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/internet/MimeUtility,5,2
org.pustefixframework:pustefix-core:0.22.2,javax/mail/internet/ParameterList,7,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/Message$RecipientType,1,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/MessagingException,4,2
org.pustefixframework:pustefix-core:0.22.2,javax/mail/SendFailedException,3,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/Session,2,1
org.pustefixframework:pustefix-core:0.22.2,javax/mail/Transport,3,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/internet/AddressException,2,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/internet/ContentType,13,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/internet/InternetAddress,2,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/internet/MailDateFormat,2,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/internet/MimeMessage,10,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/internet/MimeUtility,5,2
org.pustefixframework:pustefix-core:0.22.3,javax/mail/internet/ParameterList,7,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/Message$RecipientType,1,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/MessagingException,4,2
org.pustefixframework:pustefix-core:0.22.3,javax/mail/SendFailedException,3,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/Session,2,1
org.pustefixframework:pustefix-core:0.22.3,javax/mail/Transport,3,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/internet/AddressException,2,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/internet/ContentType,13,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/internet/InternetAddress,2,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/internet/MailDateFormat,2,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/internet/MimeMessage,10,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/internet/MimeUtility,5,2
org.pustefixframework:pustefix-core:0.22.4,javax/mail/internet/ParameterList,7,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/Message$RecipientType,1,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/MessagingException,4,2
org.pustefixframework:pustefix-core:0.22.4,javax/mail/SendFailedException,3,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/Session,2,1
org.pustefixframework:pustefix-core:0.22.4,javax/mail/Transport,3,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/internet/AddressException,2,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/internet/ContentType,13,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/internet/InternetAddress,2,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/internet/MailDateFormat,2,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/internet/MimeMessage,10,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/internet/MimeUtility,5,2
org.pustefixframework:pustefix-core:0.22.1,javax/mail/internet/ParameterList,7,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/Message$RecipientType,1,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/MessagingException,4,2
org.pustefixframework:pustefix-core:0.22.1,javax/mail/SendFailedException,3,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/Session,2,1
org.pustefixframework:pustefix-core:0.22.1,javax/mail/Transport,3,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/internet/AddressException,2,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/internet/ContentType,13,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/internet/InternetAddress,2,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/internet/MailDateFormat,2,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/internet/MimeMessage,10,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/internet/MimeUtility,5,2
org.pustefixframework:pustefix-core:0.22.0,javax/mail/internet/ParameterList,7,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/Message$RecipientType,1,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/MessagingException,4,2
org.pustefixframework:pustefix-core:0.22.0,javax/mail/SendFailedException,3,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/Session,2,1
org.pustefixframework:pustefix-core:0.22.0,javax/mail/Transport,3,1
fr.fabienperie.open-as2:open-as2-core:1.3.2,javax/mail/internet/ContentDisposition,2,1
fr.fabienperie.open-as2:open-as2-core:1.3.2,javax/mail/internet/ContentType,22,6
fr.fabienperie.open-as2:open-as2-core:1.3.2,javax/mail/internet/InternetHeaders,65,8
fr.fabienperie.open-as2:open-as2-core:1.3.2,javax/mail/internet/MimeBodyPart,87,10
fr.fabienperie.open-as2:open-as2-core:1.3.2,javax/mail/internet/MimeMultipart,20,3
fr.fabienperie.open-as2:open-as2-core:1.3.2,javax/mail/Header,8,4
fr.fabienperie.open-as2:open-as2-core:1.3.2,javax/mail/MessagingException,12,4
fr.fabienperie.open-as2:open-as2-core:1.3.3,javax/mail/internet/ContentDisposition,2,1
fr.fabienperie.open-as2:open-as2-core:1.3.3,javax/mail/internet/ContentType,22,6
fr.fabienperie.open-as2:open-as2-core:1.3.3,javax/mail/internet/InternetHeaders,65,8
fr.fabienperie.open-as2:open-as2-core:1.3.3,javax/mail/internet/MimeBodyPart,87,10
fr.fabienperie.open-as2:open-as2-core:1.3.3,javax/mail/internet/MimeMultipart,20,3
fr.fabienperie.open-as2:open-as2-core:1.3.3,javax/mail/Header,8,4
fr.fabienperie.open-as2:open-as2-core:1.3.3,javax/mail/MessagingException,12,4
com.github.JoeKerouac:utils:1.8.009,javax/mail/internet/InternetAddress,2,1
com.github.JoeKerouac:utils:1.8.009,javax/mail/internet/MimeBodyPart,5,1
